t,a_x,a_y,a_z,v_x,v_y,v_z,r_x,r_y,r_z
37.0799999999994,0,0,-2.39328556972396e-11,0,0,-20.9418519895519,0,0,285.56065422951
37.1199999999994,0,0,-2.30375718501818e-11,0,0,-20.9418519895528,0,0,284.722980149928
37.1599999999994,0,0,-2.21778151399121e-11,0,0,-20.9418519895537,0,0,283.885306070346
37.1999999999994,0,0,-2.13464801390728e-11,0,0,-20.9418519895546,0,0,283.047631990764
37.2399999999994,0,0,-2.05488959181821e-11,0,0,-20.9418519895554,0,0,282.209957911181
37.2799999999994,0,0,-1.97797334067218e-11,0,0,-20.9418519895562,0,0,281.372283831599
37.3199999999994,0,0,-1.90389926046919e-11,0,0,-20.9418519895569,0,0,280.534609752017
37.3599999999994,0,0,-1.83266735120924e-11,0,0,-20.9418519895577,0,0,279.696935672435
37.3999999999994,0,0,-1.76427761289233e-11,0,0,-20.9418519895584,0,0,278.859261592852
37.4399999999994,0,0,-1.6980195027827e-11,0,0,-20.9418519895591,0,0,278.02158751327
37.4799999999994,0,0,-1.63442592793217e-11,0,0,-20.9418519895597,0,0,277.183913433688
37.5199999999994,0,0,-1.5733192526568e-11,0,0,-20.9418519895603,0,0,276.346239354105
37.5599999999994,0,0,-1.51452184127265e-11,0,0,-20.9418519895609,0,0,275.508565274523
37.5999999999994,0,0,-1.45767842241185e-11,0,0,-20.9418519895615,0,0,274.67089119494
37.6399999999994,0,0,-1.40314426744226e-11,0,0,-20.9418519895621,0,0,273.833217115358
37.6799999999994,0,0,-1.35056410499601e-11,0,0,-20.9418519895626,0,0,272.995543035775
37.7199999999994,0,0,-1.30011557075704e-11,0,0,-20.9418519895631,0,0,272.157868956193
37.7599999999994,0,0,-1.25144339335748e-11,0,0,-20.9418519895636,0,0,271.32019487661
37.7999999999994,0,0,-1.20454757279731e-11,0,0,-20.9418519895641,0,0,270.482520797028
37.8399999999994,0,0,-1.15942810907654e-11,0,0,-20.9418519895646,0,0,269.644846717445
37.8799999999994,0,0,-1.1157297308273e-11,0,0,-20.941851989565,0,0,268.807172637862
37.9199999999994,0,0,-1.07398534510139e-11,0,0,-20.9418519895655,0,0,267.96949855828
37.9599999999994,0,0,-1.03366204484701e-11,0,0,-20.9418519895659,0,0,267.131824478697
37.9999999999994,0,0,-9.9511510143202e-12,0,0,-20.9418519895663,0,0,266.294150399115
38.0399999999994,0,0,-9.57811607804615e-12,0,0,-20.9418519895667,0,0,265.456476319532
38.0799999999994,0,0,-9.2192919964873e-12,0,0,-20.941851989567,0,0,264.618802239949
38.1199999999994,0,0,-8.87467876964365e-12,0,0,-20.9418519895674,0,0,263.781128160367
38.1599999999994,0,0,-8.5407236838364e-12,0,0,-20.9418519895677,0,0,262.943454080784
38.1999999999994,0,0,-8.22275580958376e-12,0,0,-20.9418519895681,0,0,262.105780001201
38.2399999999994,0,0,-7.91366971952812e-12,0,0,-20.9418519895684,0,0,261.268105921618
38.2799999999994,0,0,-7.61701812734827e-12,0,0,-20.9418519895687,0,0,260.430431842036
38.3199999999994,0,0,-7.33102467620483e-12,0,0,-20.941851989569,0,0,259.592757762453
38.3599999999994,0,0,-7.05568936609779e-12,0,0,-20.9418519895693,0,0,258.75508368287
38.3999999999994,0,0,-6.79278855386656e-12,0,0,-20.9418519895695,0,0,257.917409603287
38.4399999999994,0,0,-6.54054588267172e-12,0,0,-20.9418519895698,0,0,257.079735523705
38.4799999999994,0,0,-6.29363228199509e-12,0,0,-20.94185198957,0,0,256.242061444122
38.5199999999994,0,0,-6.05737682235485e-12,0,0,-20.9418519895703,0,0,255.404387364539
38.5599999999994,0,0,-5.83177950375102e-12,0,0,-20.9418519895705,0,0,254.566713284956
38.5999999999994,0,0,-5.61151125566539e-12,0,0,-20.9418519895707,0,0,253.729039205373
38.6399999999994,0,0,-5.40190114861616e-12,0,0,-20.941851989571,0,0,252.89136512579
38.6799999999994,0,0,-5.19939646892453e-12,0,0,-20.9418519895712,0,0,252.053691046208
38.7199999999994,0,0,-5.00399721659051e-12,0,0,-20.9418519895714,0,0,251.216016966625
38.7599999999994,0,0,-4.81747974845348e-12,0,0,-20.9418519895716,0,0,250.378342887042
38.7999999999994,0,0,-4.63806770767405e-12,0,0,-20.9418519895717,0,0,249.540668807459
38.8399999999993,0,0,-4.46576109425223e-12,0,0,-20.9418519895719,0,0,248.702994727876
38.8799999999993,0,0,-4.29878355134861e-12,0,0,-20.9418519895721,0,0,247.865320648293
38.9199999999993,0,0,-4.13891143580258e-12,0,0,-20.9418519895723,0,0,247.02764656871
38.9599999999993,0,0,-3.98259203393536e-12,0,0,-20.9418519895724,0,0,246.189972489127
38.9999999999993,0,0,-3.83337805942574e-12,0,0,-20.9418519895726,0,0,245.352298409544
39.0399999999993,0,0,-3.68949315543432e-12,0,0,-20.9418519895727,0,0,244.514624329962
39.0799999999993,0,0,-3.5509373219611e-12,0,0,-20.9418519895729,0,0,243.676950250379
39.1199999999993,0,0,-3.41771055900608e-12,0,0,-20.941851989573,0,0,242.839276170796
39.1599999999993,0,0,-3.29158922340866e-12,0,0,-20.9418519895731,0,0,242.001602091213
39.1999999999993,0,0,-3.16902060149005e-12,0,0,-20.9418519895733,0,0,241.16392801163
39.2399999999993,0,0,-3.04822833641083e-12,0,0,-20.9418519895734,0,0,240.326253932047
39.2799999999993,0,0,-2.93631785552861e-12,0,0,-20.9418519895735,0,0,239.488579852464
39.3199999999993,0,0,-2.8261837314858e-12,0,0,-20.9418519895736,0,0,238.650905772881
39.3599999999993,0,0,-2.71960232112178e-12,0,0,-20.9418519895737,0,0,237.813231693298
39.3999999999993,0,0,-2.61479726759717e-12,0,0,-20.9418519895738,0,0,236.975557613715
39.4399999999993,0,0,-2.52065035510896e-12,0,0,-20.9418519895739,0,0,236.137883534132
39.4799999999993,0,0,-2.42650344262074e-12,0,0,-20.941851989574,0,0,235.300209454549
39.5199999999993,0,0,-2.33590924381133e-12,0,0,-20.9418519895741,0,0,234.462535374966
39.5599999999993,0,0,-2.25064411552012e-12,0,0,-20.9418519895742,0,0,233.624861295383
39.5999999999993,0,0,-2.16715534406831e-12,0,0,-20.9418519895743,0,0,232.7871872158
39.6399999999993,0,0,-2.08721928629529e-12,0,0,-20.9418519895744,0,0,231.949513136217
39.6799999999993,0,0,-2.00728322852228e-12,0,0,-20.9418519895745,0,0,231.111839056634
39.7199999999993,0,0,-1.93089988442807e-12,0,0,-20.9418519895745,0,0,230.274164977051
39.7599999999993,0,0,-1.85806925401266e-12,0,0,-20.9418519895746,0,0,229.436490897468
39.7999999999993,0,0,-1.78701498043665e-12,0,0,-20.9418519895747,0,0,228.598816817885
39.8399999999993,0,0,-1.72128977737884e-12,0,0,-20.9418519895747,0,0,227.761142738302
39.8799999999993,0,0,-1.65911728799983e-12,0,0,-20.9418519895748,0,0,226.923468658719
39.9199999999993,0,0,-1.59516844178142e-12,0,0,-20.9418519895749,0,0,226.085794579136
39.9599999999993,0,0,-1.53654866608122e-12,0,0,-20.9418519895749,0,0,225.248120499553
39.9999999999993,0,0,-1.47792889038101e-12,0,0,-20.941851989575,0,0,224.41044641997
40.0399999999993,0,0,-1.4228618283596e-12,0,0,-20.9418519895751,0,0,223.572772340387
40.0799999999993,0,0,-1.36957112317759e-12,0,0,-20.9418519895751,0,0,222.735098260804
40.1199999999993,0,0,-1.31983313167439e-12,0,0,-20.9418519895752,0,0,221.897424181221
40.1599999999993,0,0,-1.27009514017118e-12,0,0,-20.9418519895752,0,0,221.059750101638
40.1999999999993,0,0,-1.22213350550737e-12,0,0,-20.9418519895753,0,0,220.222076022055
40.2399999999993,0,0,-1.17594822768297e-12,0,0,-20.9418519895753,0,0,219.384401942472
40.2799999999993,0,0,-1.13331566353736e-12,0,0,-20.9418519895754,0,0,218.546727862889
40.3199999999993,0,0,-1.09068309939175e-12,0,0,-20.9418519895754,0,0,217.709053783306
40.3599999999993,0,0,-1.04982689208555e-12,0,0,-20.9418519895754,0,0,216.871379703723
40.3999999999993,0,0,-1.01074704161874e-12,0,0,-20.9418519895755,0,0,216.03370562414
40.4399999999993,0,0,-9.73443547991337e-13,0,0,-20.9418519895755,0,0,215.196031544557
40.4799999999993,0,0,-9.36140054363932e-13,0,0,-20.9418519895756,0,0,214.358357464974
40.5199999999993,0,0,-9.00612917575927e-13,0,0,-20.9418519895756,0,0,213.520683385391
40.5599999999993,0,0,-8.66862137627322e-13,0,0,-20.9418519895756,0,0,212.683009305808
40.5999999999993,0,0,-8.34887714518118e-13,0,0,-20.9418519895757,0,0,211.845335226225
40.6399999999993,0,0,-8.04689648248313e-13,0,0,-20.9418519895757,0,0,211.007661146642
40.6799999999993,0,0,-7.74491581978509e-13,0,0,-20.9418519895757,0,0,210.169987067059
40.7199999999993,0,0,-7.44293515708705e-13,0,0,-20.9418519895758,0,0,209.332312987476
40.7599999999993,0,0,-7.17648163117701e-13,0,0,-20.9418519895758,0,0,208.494638907893
40.7999999999993,0,0,-6.91002810526697e-13,0,0,-20.9418519895758,0,0,207.65696482831
40.8399999999993,0,0,-6.64357457935694e-13,0,0,-20.9418519895758,0,0,206.819290748727
40.8799999999993,0,0,-6.4126481902349e-13,0,0,-20.9418519895759,0,0,205.981616669144
40.9199999999993,0,0,-6.18172180111287e-13,0,0,-20.9418519895759,0,0,205.143942589561
40.9599999999993,0,0,-5.95079541199084e-13,0,0,-20.9418519895759,0,0,204.306268509978
40.9999999999993,0,0,-5.71986902286881e-13,0,0,-20.9418519895759,0,0,203.468594430395
41.0399999999993,0,0,-5.50670620214078e-13,0,0,-20.941851989576,0,0,202.630920350812
41.0799999999993,0,0,-5.31130694980675e-13,0,0,-20.941851989576,0,0,201.793246271229
41.1199999999993,0,0,-5.11590769747272e-13,0,0,-20.941851989576,0,0,200.955572191646
41.1599999999993,0,0,-4.92050844513869e-13,0,0,-20.941851989576,0,0,200.117898112063
41.1999999999993,0,0,-4.70734562441066e-13,0,0,-20.941851989576,0,0,199.28022403248
41.2399999999993,0,0,-4.54747350886464e-13,0,0,-20.9418519895761,0,0,198.442549952897
41.2799999999993,0,0,-4.38760139331862e-13,0,0,-20.9418519895761,0,0,197.604875873314
41.3199999999993,0,0,-4.2277292777726e-13,0,0,-20.9418519895761,0,0,196.767201793731
41.3599999999993,0,0,-4.05009359383257e-13,0,0,-20.9418519895761,0,0,195.929527714148
41.3999999999993,0,0,-3.87245790989255e-13,0,0,-20.9418519895761,0,0,195.091853634564
41.4399999999993,0,0,-3.74811293113453e-13,0,0,-20.9418519895761,0,0,194.254179554981
41.4799999999993,0,0,-3.62376795237651e-13,0,0,-20.9418519895761,0,0,193.416505475398
41.5199999999993,0,0,-3.48165940522449e-13,0,0,-20.9418519895762,0,0,192.578831395815
41.5599999999993,0,0,-3.33955085807247e-13,0,0,-20.9418519895762,0,0,191.741157316232
41.5999999999993,0,0,-3.21520587931445e-13,0,0,-20.9418519895762,0,0,190.903483236649
41.6399999999993,0,0,-3.09086090055644e-13,0,0,-20.9418519895762,0,0,190.065809157066
41.6799999999993,0,0,-2.98427949019242e-13,0,0,-20.9418519895762,0,0,189.228135077483
41.7199999999993,0,0,-2.87769807982841e-13,0,0,-20.9418519895762,0,0,188.3904609979
41.7599999999993,0,0,-2.78888023785839e-13,0,0,-20.9418519895762,0,0,187.552786918317
41.7999999999993,0,0,-2.68229882749438e-13,0,0,-20.9418519895762,0,0,186.715112838734
41.8399999999993,0,0,-2.57571741713036e-13,0,0,-20.9418519895763,0,0,185.877438759151
41.8799999999993,0,0,-2.48689957516035e-13,0,0,-20.9418519895763,0,0,185.039764679568
41.9199999999993,0,0,-2.38031816479634e-13,0,0,-20.9418519895763,0,0,184.202090599985
41.9599999999993,0,0,-2.29150032282632e-13,0,0,-20.9418519895763,0,0,183.364416520402
41.9999999999993,0,0,-2.18491891246231e-13,0,0,-20.9418519895763,0,0,182.526742440819
42.0399999999993,0,0,-2.1138646388863e-13,0,0,-20.9418519895763,0,0,181.689068361236
42.0799999999993,0,0,-2.06057393370429e-13,0,0,-20.9418519895763,0,0,180.851394281653
42.1199999999993,0,0,-1.98951966012828e-13,0,0,-20.9418519895763,0,0,180.01372020207
42.1599999999993,0,0,-1.91846538655227e-13,0,0,-20.9418519895763,0,0,179.176046122486
42.1999999999993,0,0,-1.84741111297626e-13,0,0,-20.9418519895763,0,0,178.338372042903
42.2399999999993,0,0,-1.79412040779425e-13,0,0,-20.9418519895763,0,0,177.50069796332
42.2799999999993,0,0,-1.72306613421824e-13,0,0,-20.9418519895763,0,0,176.663023883737
42.3199999999993,0,0,-1.65201186064223e-13,0,0,-20.9418519895763,0,0,175.825349804154
42.3599999999993,0,0,-1.59872115546023e-13,0,0,-20.9418519895764,0,0,174.987675724571
42.3999999999993,0,0,-1.52766688188422e-13,0,0,-20.9418519895764,0,0,174.150001644988
42.4399999999993,0,0,-1.45661260830821e-13,0,0,-20.9418519895764,0,0,173.312327565405
42.4799999999993,0,0,-1.3855583347322e-13,0,0,-20.9418519895764,0,0,172.474653485822
42.5199999999993,0,0,-1.31450406115619e-13,0,0,-20.9418519895764,0,0,171.636979406239
42.5599999999993,0,0,-1.29674049276218e-13,0,0,-20.9418519895764,0,0,170.799305326656
42.5999999999993,0,0,-1.26121335597418e-13,0,0,-20.9418519895764,0,0,169.961631247073
42.6399999999993,0,0,-1.22568621918617e-13,0,0,-20.9418519895764,0,0,169.12395716749
42.6799999999993,0,0,-1.19015908239817e-13,0,0,-20.9418519895764,0,0,168.286283087907
42.7199999999993,0,0,-1.15463194561016e-13,0,0,-20.9418519895764,0,0,167.448609008324
42.7599999999993,0,0,-1.13686837721616e-13,0,0,-20.9418519895764,0,0,166.610934928741
42.7999999999993,0,0,-1.08357767203415e-13,0,0,-20.9418519895764,0,0,165.773260849158
42.8399999999993,0,0,-1.06581410364015e-13,0,0,-20.9418519895764,0,0,164.935586769575
42.8799999999993,0,0,-1.01252339845814e-13,0,0,-20.9418519895764,0,0,164.097912689992
42.9199999999993,0,0,-9.9475983006414e-14,0,0,-20.9418519895764,0,0,163.260238610408
42.9599999999993,0,0,-9.59232693276135e-14,0,0,-20.9418519895764,0,0,162.422564530825
42.9999999999993,0,0,-9.2370555648813e-14,0,0,-20.9418519895764,0,0,161.584890451242
43.0399999999993,0,0,-8.88178419700125e-14,0,0,-20.9418519895764,0,0,160.747216371659
43.0799999999993,0,0,-8.5265128291212e-14,0,0,-20.9418519895764,0,0,159.909542292076
43.1199999999993,0,0,-8.34887714518118e-14,0,0,-20.9418519895764,0,0,159.071868212493
43.1599999999993,0,0,-7.8159700933611e-14,0,0,-20.9418519895764,0,0,158.23419413291
43.1999999999993,0,0,-7.63833440942108e-14,0,0,-20.9418519895764,0,0,157.396520053327
43.2399999999993,0,0,-7.28306304154103e-14,0,0,-20.9418519895764,0,0,156.558845973744
43.2799999999993,0,0,-6.92779167366098e-14,0,0,-20.9418519895764,0,0,155.721171894161
43.3199999999993,0,0,-6.57252030578093e-14,0,0,-20.9418519895765,0,0,154.883497814578
43.3599999999993,0,0,-6.21724893790088e-14,0,0,-20.9418519895765,0,0,154.045823734995
43.3999999999993,0,0,-6.03961325396085e-14,0,0,-20.9418519895765,0,0,153.208149655412
43.4399999999993,0,0,-5.50670620214078e-14,0,0,-20.9418519895765,0,0,152.370475575829
43.4799999999993,0,0,-5.32907051820075e-14,0,0,-20.9418519895765,0,0,151.532801496246
43.5199999999992,0,0,-4.79616346638068e-14,0,0,-20.9418519895765,0,0,150.695127416663
43.5599999999992,0,0,-4.61852778244065e-14,0,0,-20.9418519895765,0,0,149.85745333708
43.5999999999992,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,149.019779257497
43.6399999999992,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,148.182105177914
43.6799999999992,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,147.34443109833
43.7199999999992,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,146.506757018747
43.7599999999992,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,145.669082939164
43.7999999999992,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,144.831408859581
43.8399999999992,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,143.993734779998
43.8799999999992,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,143.156060700415
43.9199999999992,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,142.318386620832
43.9599999999992,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,141.480712541249
43.9999999999992,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,140.643038461666
44.0399999999992,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,139.805364382083
44.0799999999992,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,138.9676903025
44.1199999999992,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,138.130016222917
44.1599999999992,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,137.292342143334
44.1999999999992,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,136.454668063751
44.2399999999992,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,135.616993984168
44.2799999999992,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,134.779319904585
44.3199999999992,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,133.941645825002
44.3599999999992,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,133.103971745419
44.3999999999992,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,132.266297665836
44.4399999999992,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,131.428623586252
44.4799999999992,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,130.590949506669
44.5199999999992,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,129.753275427086
44.5599999999992,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,128.915601347503
44.5999999999992,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,128.07792726792
44.6399999999992,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,127.240253188337
44.6799999999992,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,126.402579108754
44.7199999999992,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,125.564905029171
44.7599999999992,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,124.727230949588
44.7999999999992,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,123.889556870005
44.8399999999992,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,123.051882790422
44.8799999999992,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,122.214208710839
44.9199999999992,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,121.376534631256
44.9599999999992,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,120.538860551673
44.9999999999992,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,119.70118647209
45.0399999999992,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,118.863512392507
45.0799999999992,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,118.025838312924
45.1199999999992,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,117.188164233341
45.1599999999992,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,116.350490153758
45.1999999999992,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,115.512816074174
45.2399999999992,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,114.675141994591
45.2799999999992,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,113.837467915008
45.3199999999992,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,112.999793835425
45.3599999999992,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,112.162119755842
45.3999999999992,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,111.324445676259
45.4399999999992,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,110.486771596676
45.4799999999992,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,109.649097517093
45.5199999999992,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,108.81142343751
45.5599999999992,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,107.973749357927
45.5999999999992,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,107.136075278344
45.6399999999992,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,106.298401198761
45.6799999999992,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,105.460727119178
45.7199999999992,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,104.623053039595
45.7599999999992,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,103.785378960012
45.7999999999992,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,102.947704880429
45.8399999999992,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,102.110030800846
45.8799999999992,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,101.272356721263
45.9199999999992,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,100.43468264168
45.9599999999992,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,99.5970085620964
45.9999999999992,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,98.7593344825134
46.0399999999992,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,97.9216604029303
46.0799999999992,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,97.0839863233473
46.1199999999992,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,96.2463122437642
46.1599999999992,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,95.4086381641812
46.1999999999992,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,94.5709640845981
46.2399999999992,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,93.7332900050151
46.2799999999992,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,92.895615925432
46.3199999999992,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,92.057941845849
46.3599999999992,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,91.2202677662659
46.3999999999992,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,90.3825936866829
46.4399999999992,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,89.5449196070998
46.4799999999992,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,88.7072455275168
46.5199999999992,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,87.8695714479337
46.5599999999992,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,87.0318973683507
46.5999999999992,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,86.1942232887676
46.6399999999992,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,85.3565492091845
46.6799999999992,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,84.5188751296015
46.7199999999992,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,83.6812010500184
46.7599999999992,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,82.8435269704354
46.7999999999992,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,82.0058528908523
46.8399999999992,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,81.1681788112693
46.8799999999992,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,80.3305047316862
46.9199999999992,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,79.4928306521032
46.9599999999992,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,78.6551565725201
46.9999999999992,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,77.8174824929371
47.0399999999992,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,76.979808413354
47.0799999999992,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,76.142134333771
47.1199999999992,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,75.3044602541879
47.1599999999992,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,74.4667861746049
47.1999999999992,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,73.6291120950218
47.2399999999992,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,72.7914380154388
47.2799999999992,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,71.9537639358557
47.3199999999992,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,71.1160898562727
47.3599999999992,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,70.2784157766896
47.3999999999992,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,69.4407416971065
47.4399999999992,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,68.6030676175235
47.4799999999992,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,67.7653935379404
47.5199999999992,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,66.9277194583574
47.5599999999992,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,66.0900453787743
47.5999999999992,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,65.2523712991913
47.6399999999992,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,64.4146972196082
47.6799999999992,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,63.5770231400252
47.7199999999992,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,62.7393490604421
47.7599999999992,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,61.901674980859
47.7999999999992,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,61.064000901276
47.8399999999992,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,60.2263268216929
47.8799999999992,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,59.3886527421099
47.9199999999992,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,58.5509786625268
47.9599999999992,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,57.7133045829437
47.9999999999992,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,56.8756305033607
48.0399999999992,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,56.0379564237776
48.0799999999992,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,55.2002823441946
48.1199999999992,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,54.3626082646115
48.1599999999992,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,53.5249341850284
48.1999999999992,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,52.6872601054454
48.2399999999991,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,51.8495860258623
48.2799999999991,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,51.0119119462793
48.3199999999991,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,50.1742378666962
48.3599999999991,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,49.3365637871131
48.3999999999991,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,48.4988897075301
48.4399999999991,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,47.661215627947
48.4799999999991,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,46.823541548364
48.5199999999991,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,45.9858674687809
48.5599999999991,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,45.1481933891978
48.5999999999991,0,0,-4.2632564145606e-14,0,0,-20.9418519895765,0,0,44.3105193096148
